ID,raw_index,raw_token,raw_start,raw_end,corr_index,corr_token,corr_start,corr_end,op,equal_ci,error_type,CorrSentenceID,Sentence Boundaries,TITLE,DIALOGUE,SentenceRef,BoundaryCheck
DDNDNLWD,657.0,Suddenly,2612.0,2620.0,657,Suddenly,2612,2620,equal,True,Equal,73,Sentence Beginning,False,False,DDNDNLWD_s073,Correct Beginning
DDNDNLWD,658.0,",",2620.0,2621.0,658,",",2620,2621,equal,True,Equal,73,,False,False,DDNDNLWD_s073,
DDNDNLWD,659.0,footsteps,2622.0,2631.0,659,footsteps,2622,2631,equal,True,Equal,73,,False,False,DDNDNLWD_s073,
DDNDNLWD,660.0,approach,2632.0,2640.0,660,approach,2632,2640,equal,True,Equal,73,,False,False,DDNDNLWD_s073,
DDNDNLWD,661.0,.,2640.0,2641.0,661,.,2640,2641,equal,True,Equal,73,Sentence Ending,False,False,DDNDNLWD_s073,Correct Ending
DDNDNLWD,662.0,I,2642.0,2643.0,662,I,2642,2643,equal,True,Equal,74,Sentence Beginning,False,False,DDNDNLWD_s074,Correct Beginning
DDNDNLWD,663.0,scramble,2644.0,2652.0,663,scramble,2644,2652,equal,True,Equal,74,,False,False,DDNDNLWD_s074,
DDNDNLWD,664.0,to,2653.0,2655.0,664,to,2653,2655,equal,True,Equal,74,,False,False,DDNDNLWD_s074,
DDNDNLWD,665.0,my,2656.0,2658.0,665,my,2656,2658,equal,True,Equal,74,,False,False,DDNDNLWD_s074,
DDNDNLWD,666.0,feet,2659.0,2663.0,666,feet,2659,2663,equal,True,Equal,74,,False,False,DDNDNLWD_s074,
DDNDNLWD,667.0,.,2663.0,2664.0,667,.,2663,2664,equal,True,Equal,74,Sentence Ending,False,False,DDNDNLWD_s074,Correct Ending
DDNDNLWD,668.0,"""",2665.0,2666.0,668,"""",2665,2666,equal,True,Equal,75,,False,False,DDNDNLWD_s075,
DDNDNLWD,669.0,Sky,2666.0,2669.0,669,Sky,2666,2669,equal,True,Equal,75,Sentence Beginning,False,False,DDNDNLWD_s075,Correct Beginning
DDNDNLWD,670.0,?,2669.0,2670.0,670,?,2669,2670,equal,True,Equal,75,Sentence Ending,False,False,DDNDNLWD_s075,Correct Ending
DDNDNLWD,671.0,"""",2670.0,2671.0,671,"""",2670,2671,equal,True,Equal,76,,False,False,DDNDNLWD_s076,
DDNDNLWD,672.0,my,2672.0,2674.0,672,my,2672,2674,equal,True,Equal,76,Sentence Beginning,False,False,DDNDNLWD_s076,Incorrect Beginning
DDNDNLWD,673.0,dad,2675.0,2678.0,673,dad,2675,2678,equal,True,Equal,76,,False,False,DDNDNLWD_s076,
DDNDNLWD,674.0,',2678.0,2679.0,674,',2678,2679,equal,True,Equal,76,,False,False,DDNDNLWD_s076,
DDNDNLWD,675.0,s,2679.0,2680.0,675,s,2679,2680,equal,True,Equal,76,,False,False,DDNDNLWD_s076,
DDNDNLWD,676.0,voice,2681.0,2686.0,676,voice,2681,2686,equal,True,Equal,76,,False,False,DDNDNLWD_s076,
DDNDNLWD,677.0,rings,2687.0,2692.0,677,rings,2687,2692,equal,True,Equal,76,,False,False,DDNDNLWD_s076,
DDNDNLWD,678.0,in,2693.0,2695.0,678,in,2693,2695,equal,True,Equal,76,,False,False,DDNDNLWD_s076,
DDNDNLWD,679.0,my,2696.0,2698.0,679,my,2696,2698,equal,True,Equal,76,,False,False,DDNDNLWD_s076,
DDNDNLWD,680.0,ears,2699.0,2703.0,680,ears,2699,2703,equal,True,Equal,76,,False,False,DDNDNLWD_s076,
DDNDNLWD,681.0,.,2703.0,2704.0,681,.,2703,2704,equal,True,Equal,76,Sentence Ending,False,False,DDNDNLWD_s076,Correct Ending
DDNDNLWD,682.0,"""",2705.0,2706.0,682,"""",2705,2706,equal,True,Equal,77,,False,False,DDNDNLWD_s077,
DDNDNLWD,683.0,Sky,2706.0,2709.0,683,Sky,2706,2709,equal,True,Equal,77,Sentence Beginning,False,False,DDNDNLWD_s077,Correct Beginning
DDNDNLWD,684.0,Willows,2710.0,2717.0,684,Willows,2710,2717,equal,True,Equal,77,,False,False,DDNDNLWD_s077,
DDNDNLWD,685.0,?,2717.0,2718.0,685,?,2717,2718,equal,True,Equal,77,Sentence Ending,False,False,DDNDNLWD_s077,Correct Ending
DDNDNLWD,686.0,"""",2718.0,2719.0,686,"""",2718,2719,equal,True,Equal,78,,False,False,DDNDNLWD_s078,
DDNDNLWD,687.0,I,2720.0,2721.0,687,I,2720,2721,equal,True,Equal,78,Sentence Beginning,False,False,DDNDNLWD_s078,Correct Beginning
DDNDNLWD,688.0,open,2722.0,2726.0,688,open,2722,2726,equal,True,Equal,78,,False,False,DDNDNLWD_s078,
DDNDNLWD,689.0,the,2727.0,2730.0,689,the,2727,2730,equal,True,Equal,78,,False,False,DDNDNLWD_s078,
DDNDNLWD,690.0,door,2731.0,2735.0,690,door,2731,2735,equal,True,Equal,78,,False,False,DDNDNLWD_s078,
DDNDNLWD,691.0,",",2735.0,2736.0,691,",",2735,2736,equal,True,Equal,78,,False,False,DDNDNLWD_s078,
DDNDNLWD,692.0,and,2737.0,2740.0,692,and,2737,2740,equal,True,Equal,78,,False,False,DDNDNLWD_s078,
DDNDNLWD,693.0,sure,2741.0,2745.0,693,sure,2741,2745,equal,True,Equal,78,,False,False,DDNDNLWD_s078,
DDNDNLWD,694.0,enough,2746.0,2752.0,694,enough,2746,2752,equal,True,Equal,78,,False,False,DDNDNLWD_s078,
DDNDNLWD,695.0,",",2752.0,2753.0,695,",",2752,2753,equal,True,Equal,78,,False,False,DDNDNLWD_s078,
DDNDNLWD,696.0,my,2754.0,2756.0,696,my,2754,2756,equal,True,Equal,78,,False,False,DDNDNLWD_s078,
DDNDNLWD,697.0,parents,2757.0,2764.0,697,parents,2757,2764,equal,True,Equal,78,,False,False,DDNDNLWD_s078,
DDNDNLWD,698.0,are,2765.0,2768.0,698,are,2765,2768,equal,True,Equal,78,,False,False,DDNDNLWD_s078,
DDNDNLWD,699.0,there,2769.0,2774.0,699,there,2769,2774,equal,True,Equal,78,,False,False,DDNDNLWD_s078,
DDNDNLWD,700.0,.,2774.0,2775.0,700,.,2774,2775,equal,True,Equal,78,Sentence Ending,False,False,DDNDNLWD_s078,Correct Ending
DDNDNLWD,701.0,"""",2776.0,2777.0,701,"""",2776,2777,equal,True,Equal,79,,False,False,DDNDNLWD_s079,
DDNDNLWD,702.0,I,2777.0,2778.0,702,I,2777,2778,equal,True,Equal,79,Sentence Beginning,False,False,DDNDNLWD_s079,Correct Beginning
DDNDNLWD,703.0,want,2779.0,2783.0,703,want,2779,2783,equal,True,Equal,79,,False,False,DDNDNLWD_s079,
DDNDNLWD,704.0,to,2784.0,2786.0,704,to,2784,2786,equal,True,Equal,79,,False,False,DDNDNLWD_s079,
DDNDNLWD,705.0,know,2787.0,2791.0,705,know,2787,2791,equal,True,Equal,79,,False,False,DDNDNLWD_s079,
DDNDNLWD,706.0,what,2792.0,2796.0,706,what,2792,2796,equal,True,Equal,79,,False,False,DDNDNLWD_s079,
DDNDNLWD,707.0,happened,2797.0,2805.0,707,happened,2797,2805,equal,True,Equal,79,,False,False,DDNDNLWD_s079,
DDNDNLWD,708.0,to,2806.0,2808.0,708,to,2806,2808,equal,True,Equal,79,,False,False,DDNDNLWD_s079,
DDNDNLWD,709.0,them,2809.0,2813.0,709,them,2809,2813,equal,True,Equal,79,,False,False,DDNDNLWD_s079,
DDNDNLWD,710.0,.,2813.0,2814.0,710,.,2813,2814,equal,True,Equal,79,Sentence Ending,False,False,DDNDNLWD_s079,Correct Ending
DDNDNLWD,711.0,"""",2814.0,2815.0,711,"""",2814,2815,equal,True,Equal,80,,False,False,DDNDNLWD_s080,
DDNDNLWD,712.0,My,2816.0,2818.0,712,My,2816,2818,equal,True,Equal,80,Sentence Beginning,False,False,DDNDNLWD_s080,Correct Beginning
DDNDNLWD,713.0,voice,2819.0,2824.0,713,voice,2819,2824,equal,True,Equal,80,,False,False,DDNDNLWD_s080,
DDNDNLWD,714.0,is,2825.0,2827.0,714,is,2825,2827,equal,True,Equal,80,,False,False,DDNDNLWD_s080,
DDNDNLWD,715.0,steady,2828.0,2834.0,715,steady,2828,2834,equal,True,Equal,80,,False,False,DDNDNLWD_s080,
DDNDNLWD,716.0,",",2834.0,2835.0,716,",",2834,2835,equal,True,Equal,80,,False,False,DDNDNLWD_s080,
DDNDNLWD,717.0,but,2836.0,2839.0,717,but,2836,2839,equal,True,Equal,80,,False,False,DDNDNLWD_s080,
DDNDNLWD,718.0,my,2840.0,2842.0,718,my,2840,2842,equal,True,Equal,80,,False,False,DDNDNLWD_s080,
DDNDNLWD,719.0,fear,2843.0,2847.0,719,fear,2843,2847,equal,True,Equal,80,,False,False,DDNDNLWD_s080,
DDNDNLWD,720.0,underneath,2848.0,2858.0,720,underneath,2848,2858,equal,True,Equal,80,,False,False,DDNDNLWD_s080,
DDNDNLWD,721.0,it,2859.0,2861.0,721,it,2859,2861,equal,True,Equal,80,,False,False,DDNDNLWD_s080,
DDNDNLWD,722.0,all,2862.0,2865.0,722,all,2862,2865,equal,True,Equal,80,,False,False,DDNDNLWD_s080,
DDNDNLWD,723.0,is,2866.0,2868.0,723,is,2866,2868,equal,True,Equal,80,,False,False,DDNDNLWD_s080,
DDNDNLWD,724.0,unmistakable,2869.0,2881.0,724,unmistakable,2869,2881,equal,True,Equal,80,,False,False,DDNDNLWD_s080,
DDNDNLWD,725.0,.,2881.0,2882.0,725,.,2881,2882,equal,True,Equal,80,Sentence Ending,False,False,DDNDNLWD_s080,Correct Ending
DDNDNLWD,726.0,"""",2883.0,2884.0,726,"""",2883,2884,equal,True,Equal,81,,False,False,DDNDNLWD_s081,
DDNDNLWD,727.0,So,2884.0,2886.0,727,So,2884,2886,equal,True,Equal,81,Sentence Beginning,False,False,DDNDNLWD_s081,Correct Beginning
DDNDNLWD,728.0,you,2887.0,2890.0,728,you,2887,2890,equal,True,Equal,81,,False,False,DDNDNLWD_s081,
DDNDNLWD,729.0,finally,2891.0,2898.0,729,finally,2891,2898,equal,True,Equal,81,,False,False,DDNDNLWD_s081,
DDNDNLWD,730.0,figured,2899.0,2906.0,730,figured,2899,2906,equal,True,Equal,81,,False,False,DDNDNLWD_s081,
DDNDNLWD,731.0,it,2907.0,2909.0,731,it,2907,2909,equal,True,Equal,81,,False,False,DDNDNLWD_s081,
DDNDNLWD,732.0,out,2910.0,2913.0,732,out,2910,2913,equal,True,Equal,81,,False,False,DDNDNLWD_s081,
DDNDNLWD,733.0,",",2913.0,2914.0,733,",",2913,2914,equal,True,Equal,81,,False,False,DDNDNLWD_s081,
DDNDNLWD,734.0,"""",2914.0,2915.0,734,"""",2914,2915,equal,True,Equal,81,,False,False,DDNDNLWD_s081,
DDNDNLWD,735.0,my,2916.0,2918.0,735,my,2916,2918,equal,True,Equal,81,,False,False,DDNDNLWD_s081,
DDNDNLWD,736.0,mum,2919.0,2922.0,736,mum,2919,2922,equal,True,Equal,81,,False,False,DDNDNLWD_s081,
DDNDNLWD,737.0,sighs,2923.0,2928.0,737,sighs,2923,2928,equal,True,Equal,81,,False,False,DDNDNLWD_s081,
DDNDNLWD,738.0,.,2928.0,2929.0,738,.,2928,2929,equal,True,Equal,81,Sentence Ending,False,False,DDNDNLWD_s081,Correct Ending
DDNDNLWD,739.0,"""",2930.0,2931.0,739,"""",2930,2931,equal,True,Equal,82,,False,False,DDNDNLWD_s082,
DDNDNLWD,740.0,Yes,2931.0,2934.0,740,Yes,2931,2934,equal,True,Equal,82,Sentence Beginning,False,False,DDNDNLWD_s082,Correct Beginning
DDNDNLWD,741.0,.,2934.0,2935.0,741,.,2934,2935,equal,True,Equal,82,Sentence Ending,False,False,DDNDNLWD_s082,Correct Ending
DDNDNLWD,742.0,What,2936.0,2940.0,742,What,2936,2940,equal,True,Equal,83,Sentence Beginning,False,False,DDNDNLWD_s083,Correct Beginning
DDNDNLWD,743.0,happened,2941.0,2949.0,743,happened,2941,2949,equal,True,Equal,83,,False,False,DDNDNLWD_s083,
DDNDNLWD,744.0,to,2950.0,2952.0,744,to,2950,2952,equal,True,Equal,83,,False,False,DDNDNLWD_s083,
DDNDNLWD,745.0,them,2953.0,2957.0,745,them,2953,2957,equal,True,Equal,83,,False,False,DDNDNLWD_s083,
DDNDNLWD,746.0,?,2957.0,2958.0,746,?,2957,2958,equal,True,Equal,83,Sentence Ending,False,False,DDNDNLWD_s083,Correct Ending
DDNDNLWD,747.0,"""",2958.0,2959.0,747,"""",2958,2959,equal,True,Equal,84,,False,False,DDNDNLWD_s084,
DDNDNLWD,748.0,I,2960.0,2961.0,748,I,2960,2961,equal,True,Equal,84,Sentence Beginning,False,False,DDNDNLWD_s084,Correct Beginning
DDNDNLWD,749.0,ask,2962.0,2965.0,749,ask,2962,2965,equal,True,Equal,84,,False,False,DDNDNLWD_s084,
DDNDNLWD,750.0,again,2966.0,2971.0,750,again,2966,2971,equal,True,Equal,84,,False,False,DDNDNLWD_s084,
DDNDNLWD,751.0,.,2971.0,2972.0,751,.,2971,2972,equal,True,Equal,84,Sentence Ending,False,False,DDNDNLWD_s084,Correct Ending
DDNDNLWD,752.0,"""",2973.0,2974.0,752,"""",2973,2974,equal,True,Equal,85,,False,False,DDNDNLWD_s085,
DDNDNLWD,753.0,Oh,2974.0,2976.0,753,Oh,2974,2976,equal,True,Equal,85,Sentence Beginning,False,False,DDNDNLWD_s085,Correct Beginning
DDNDNLWD,754.0,",",2976.0,2977.0,754,",",2976,2977,equal,True,Equal,85,,False,False,DDNDNLWD_s085,
DDNDNLWD,755.0,don,2978.0,2981.0,755,don,2978,2981,equal,True,Equal,85,,False,False,DDNDNLWD_s085,
DDNDNLWD,756.0,',2981.0,2982.0,756,',2981,2982,equal,True,Equal,85,,False,False,DDNDNLWD_s085,
DDNDNLWD,757.0,t,2982.0,2983.0,757,t,2982,2983,equal,True,Equal,85,,False,False,DDNDNLWD_s085,
DDNDNLWD,758.0,worry,2984.0,2989.0,758,worry,2984,2989,equal,True,Equal,85,,False,False,DDNDNLWD_s085,
DDNDNLWD,759.0,.,2989.0,2990.0,759,.,2989,2990,equal,True,Equal,85,Sentence Ending,False,False,DDNDNLWD_s085,Correct Ending
DDNDNLWD,760.0,"""",2990.0,2991.0,760,"""",2990,2991,equal,True,Equal,86,,False,False,DDNDNLWD_s086,
DDNDNLWD,761.0,My,2992.0,2994.0,761,My,2992,2994,equal,True,Equal,86,Sentence Beginning,False,False,DDNDNLWD_s086,Correct Beginning
DDNDNLWD,762.0,dad,2995.0,2998.0,762,dad,2995,2998,equal,True,Equal,86,,False,False,DDNDNLWD_s086,
DDNDNLWD,763.0,smiles,2999.0,3005.0,763,smiles,2999,3005,equal,True,Equal,86,,False,False,DDNDNLWD_s086,
DDNDNLWD,764.0,.,3005.0,3006.0,764,.,3005,3006,equal,True,Equal,86,Sentence Ending,False,False,DDNDNLWD_s086,Correct Ending
DDNDNLWD,765.0,Then,3007.0,3011.0,765,Then,3007,3011,equal,True,Equal,87,Sentence Beginning,False,False,DDNDNLWD_s087,Correct Beginning
DDNDNLWD,766.0,",",3011.0,3012.0,766,",",3011,3012,equal,True,Equal,87,,False,False,DDNDNLWD_s087,
DDNDNLWD,767.0,as,3013.0,3015.0,767,as,3013,3015,equal,True,Equal,87,,False,False,DDNDNLWD_s087,
DDNDNLWD,768.0,if,3016.0,3018.0,768,if,3016,3018,equal,True,Equal,87,,False,False,DDNDNLWD_s087,
DDNDNLWD,769.0,a,3019.0,3020.0,769,a,3019,3020,equal,True,Equal,87,,False,False,DDNDNLWD_s087,
DDNDNLWD,770.0,light,3021.0,3026.0,770,light,3021,3026,equal,True,Equal,87,,False,False,DDNDNLWD_s087,
DDNDNLWD,771.0,had,3027.0,3030.0,771,had,3027,3030,equal,True,Equal,87,,False,False,DDNDNLWD_s087,
DDNDNLWD,772.0,been,3031.0,3035.0,772,been,3031,3035,equal,True,Equal,87,,False,False,DDNDNLWD_s087,
DDNDNLWD,773.0,shut,3036.0,3040.0,773,shut,3036,3040,equal,True,Equal,87,,False,False,DDNDNLWD_s087,
DDNDNLWD,774.0,off,3041.0,3044.0,774,off,3041,3044,equal,True,Equal,87,,False,False,DDNDNLWD_s087,
DDNDNLWD,775.0,",",3044.0,3045.0,775,",",3044,3045,equal,True,Equal,87,,False,False,DDNDNLWD_s087,
DDNDNLWD,776.0,their,3046.0,3051.0,776,their,3046,3051,equal,True,Equal,87,,False,False,DDNDNLWD_s087,
DDNDNLWD,777.0,faces,3052.0,3057.0,777,faces,3052,3057,equal,True,Equal,87,,False,False,DDNDNLWD_s087,
DDNDNLWD,778.0,contort,3058.0,3065.0,778,contort,3058,3065,equal,True,Equal,87,,False,False,DDNDNLWD_s087,
DDNDNLWD,779.0,into,3066.0,3070.0,779,into,3066,3070,equal,True,Equal,87,,False,False,DDNDNLWD_s087,
DDNDNLWD,780.0,creepy,3071.0,3077.0,780,creepy,3071,3077,equal,True,Equal,87,,False,False,DDNDNLWD_s087,
DDNDNLWD,781.0,and,3078.0,3081.0,781,and,3078,3081,equal,True,Equal,87,,False,False,DDNDNLWD_s087,
DDNDNLWD,782.0,slightly,3082.0,3090.0,782,slightly,3082,3090,equal,True,Equal,87,,False,False,DDNDNLWD_s087,
DDNDNLWD,783.0,mad,3091.0,3094.0,783,mad,3091,3094,equal,True,Equal,87,,False,False,DDNDNLWD_s087,
DDNDNLWD,784.0,features,3095.0,3103.0,784,features,3095,3103,equal,True,Equal,87,,False,False,DDNDNLWD_s087,
DDNDNLWD,785.0,.,3103.0,3104.0,785,.,3103,3104,equal,True,Equal,87,Sentence Ending,False,False,DDNDNLWD_s087,Correct Ending
DDNDNLWD,786.0,"""",3105.0,3106.0,786,"""",3105,3106,equal,True,Equal,88,,False,False,DDNDNLWD_s088,
DDNDNLWD,787.0,We,3106.0,3108.0,787,We,3106,3108,equal,True,Equal,88,Sentence Beginning,False,False,DDNDNLWD_s088,Correct Beginning
DDNDNLWD,788.0,took,3109.0,3113.0,788,took,3109,3113,equal,True,Equal,88,,False,False,DDNDNLWD_s088,
DDNDNLWD,789.0,care,3114.0,3118.0,789,care,3114,3118,equal,True,Equal,88,,False,False,DDNDNLWD_s088,
DDNDNLWD,790.0,of,3119.0,3121.0,790,of,3119,3121,equal,True,Equal,88,,False,False,DDNDNLWD_s088,
DDNDNLWD,791.0,them,3122.0,3126.0,791,them,3122,3126,equal,True,Equal,88,,False,False,DDNDNLWD_s088,
DDNDNLWD,792.0,.,3126.0,3127.0,792,.,3126,3127,equal,True,Equal,88,Sentence Ending,False,False,DDNDNLWD_s088,Correct Ending
DDNDNLWD,793.0,"""",3127.0,3128.0,793,"""",3127,3128,equal,True,Equal,89,,False,False,DDNDNLWD_s089,
DDNDNLWD,,,,,794,.,3128,3129,insert,False,PunctuationInsertion,89,Sentence Ending,False,False,DDNDNLWD_s089,Incorrect Ending
DFPYDMTT,0.0,Make,0.0,4.0,0,Make,0,4,equal,True,Equal,0,Sentence Beginning,False,False,DFPYDMTT_s000,Correct Beginning
DFPYDMTT,1.0,it,5.0,7.0,1,it,5,7,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,2.0,to,8.0,10.0,2,to,8,10,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,3.0,the,11.0,14.0,3,the,11,14,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,4.0,Moon,15.0,19.0,4,Moon,15,19,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,5.0,"""",20.0,21.0,5,"""",20,21,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,6.0,5,21.0,22.0,6,5,21,22,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,7.0,",",22.0,23.0,7,",",22,23,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,8.0,4,24.0,25.0,8,4,24,25,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,9.0,",",25.0,26.0,9,",",25,26,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,10.0,3,27.0,28.0,10,3,27,28,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,11.0,",",28.0,29.0,11,",",28,29,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,12.0,2,30.0,31.0,12,2,30,31,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,13.0,",",31.0,32.0,13,",",31,32,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,14.0,1,33.0,34.0,14,1,33,34,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,15.0,",",34.0,35.0,15,",",34,35,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,16.0,"""",35.0,36.0,16,"""",35,36,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,17.0,counted,37.0,44.0,17,counted,37,44,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,18.0,the,45.0,48.0,18,the,45,48,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,19.0,lady,49.0,53.0,19,lady,49,53,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,20.0,in,54.0,56.0,20,in,54,56,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,21.0,the,57.0,60.0,21,the,57,60,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,22.0,H,61.0,62.0,22,H,61,62,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,23.0,.,62.0,63.0,23,.,62,63,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,24.0,R,63.0,64.0,24,R,63,64,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,25.0,.,64.0,65.0,25,.,64,65,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,26.0,S,65.0,66.0,26,S,65,66,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,27.0,control,67.0,74.0,27,control,67,74,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,28.0,centre,75.0,81.0,28,centre,75,81,equal,True,Equal,0,,False,False,DFPYDMTT_s000,
DFPYDMTT,29.0,.,81.0,82.0,29,.,81,82,equal,True,Equal,0,Sentence Ending,False,False,DFPYDMTT_s000,Correct Ending
DFPYDMTT,30.0,"""",83.0,84.0,30,"""",83,84,equal,True,Equal,1,,False,False,DFPYDMTT_s001,
DFPYDMTT,31.0,H,84.0,85.0,31,H,84,85,equal,True,Equal,1,Sentence Beginning,False,False,DFPYDMTT_s001,Correct Beginning
DFPYDMTT,32.0,.,85.0,86.0,32,.,85,86,equal,True,Equal,1,,False,False,DFPYDMTT_s001,
DFPYDMTT,33.0,R,86.0,87.0,33,R,86,87,equal,True,Equal,1,,False,False,DFPYDMTT_s001,
DFPYDMTT,34.0,.,87.0,88.0,34,.,87,88,equal,True,Equal,1,,False,False,DFPYDMTT_s001,
DFPYDMTT,35.0,S,88.0,89.0,35,S,88,89,equal,True,Equal,1,,False,False,DFPYDMTT_s001,
DFPYDMTT,36.0,spaceship,90.0,99.0,36,spaceship,90,99,equal,True,Equal,1,,False,False,DFPYDMTT_s001,
DFPYDMTT,37.0,1,100.0,101.0,37,1,100,101,equal,True,Equal,1,,False,False,DFPYDMTT_s001,
DFPYDMTT,38.0,",",101.0,102.0,38,",",101,102,equal,True,Equal,1,,False,False,DFPYDMTT_s001,
DFPYDMTT,39.0,are,103.0,106.0,39,are,103,106,equal,True,Equal,1,,False,False,DFPYDMTT_s001,
DFPYDMTT,40.0,you,107.0,110.0,40,you,107,110,equal,True,Equal,1,,False,False,DFPYDMTT_s001,
DFPYDMTT,41.0,ready,111.0,116.0,41,ready,111,116,equal,True,Equal,1,,False,False,DFPYDMTT_s001,
DFPYDMTT,42.0,for,117.0,120.0,42,for,117,120,equal,True,Equal,1,,False,False,DFPYDMTT_s001,
DFPYDMTT,43.0,lift,121.0,125.0,43,lift,121,125,equal,True,Equal,1,,False,False,DFPYDMTT_s001,
DFPYDMTT,44.0,off,126.0,129.0,44,off,126,129,equal,True,Equal,1,,False,False,DFPYDMTT_s001,
DFPYDMTT,45.0,?,129.0,130.0,45,?,129,130,equal,True,Equal,1,Sentence Ending,False,False,DFPYDMTT_s001,Correct Ending
DFPYDMTT,46.0,"""",130.0,131.0,46,"""",130,131,equal,True,Equal,2,,False,False,DFPYDMTT_s002,
DFPYDMTT,47.0,Eliza,132.0,137.0,47,Eliza,132,137,equal,True,Equal,2,Sentence Beginning,False,False,DFPYDMTT_s002,Correct Beginning
DFPYDMTT,48.0,took,138.0,142.0,48,took,138,142,equal,True,Equal,2,,False,False,DFPYDMTT_s002,
DFPYDMTT,49.0,a,143.0,144.0,49,a,143,144,equal,True,Equal,2,,False,False,DFPYDMTT_s002,
DFPYDMTT,50.0,deep,145.0,149.0,50,deep,145,149,equal,True,Equal,2,,False,False,DFPYDMTT_s002,
DFPYDMTT,51.0,breath,150.0,156.0,51,breath,150,156,equal,True,Equal,2,,False,False,DFPYDMTT_s002,
DFPYDMTT,52.0,",",156.0,157.0,52,",",156,157,equal,True,Equal,2,,False,False,DFPYDMTT_s002,
DFPYDMTT,53.0,clutching,158.0,167.0,53,clutching,158,167,equal,True,Equal,2,,False,False,DFPYDMTT_s002,
DFPYDMTT,54.0,the,168.0,171.0,54,the,168,171,equal,True,Equal,2,,False,False,DFPYDMTT_s002,
DFPYDMTT,55.0,edge,172.0,176.0,55,edge,172,176,equal,True,Equal,2,,False,False,DFPYDMTT_s002,
DFPYDMTT,56.0,of,177.0,179.0,56,of,177,179,equal,True,Equal,2,,False,False,DFPYDMTT_s002,
DFPYDMTT,57.0,her,180.0,183.0,57,her,180,183,equal,True,Equal,2,,False,False,DFPYDMTT_s002,
DFPYDMTT,58.0,seat,184.0,188.0,58,seat,184,188,equal,True,Equal,2,,False,False,DFPYDMTT_s002,
DFPYDMTT,59.0,",",188.0,189.0,59,",",188,189,equal,True,Equal,2,,False,False,DFPYDMTT_s002,
DFPYDMTT,60.0,looking,190.0,197.0,60,looking,190,197,equal,True,Equal,2,,False,False,DFPYDMTT_s002,
DFPYDMTT,61.0,down,198.0,202.0,61,down,198,202,equal,True,Equal,2,,False,False,DFPYDMTT_s002,
DFPYDMTT,62.0,on,203.0,205.0,62,on,203,205,equal,True,Equal,2,,False,False,DFPYDMTT_s002,
DFPYDMTT,63.0,the,206.0,209.0,63,the,206,209,equal,True,Equal,2,,False,False,DFPYDMTT_s002,
DFPYDMTT,64.0,world,210.0,215.0,64,world,210,215,equal,True,Equal,2,,False,False,DFPYDMTT_s002,
DFPYDMTT,65.0,.,215.0,216.0,65,.,215,216,equal,True,Equal,2,Sentence Ending,False,False,DFPYDMTT_s002,Correct Ending
DFPYDMTT,66.0,"""",217.0,218.0,66,"""",217,218,equal,True,Equal,3,,False,False,DFPYDMTT_s003,
DFPYDMTT,67.0,Roger,218.0,223.0,67,Roger,218,223,equal,True,Equal,3,Sentence Beginning,False,False,DFPYDMTT_s003,Correct Beginning
DFPYDMTT,68.0,that,224.0,228.0,68,that,224,228,equal,True,Equal,3,,False,False,DFPYDMTT_s003,
DFPYDMTT,69.0,",",228.0,229.0,69,",",228,229,equal,True,Equal,3,,False,False,DFPYDMTT_s003,
DFPYDMTT,70.0,we,230.0,232.0,70,we,230,232,equal,True,Equal,3,,False,False,DFPYDMTT_s003,
